Jornada,Fecha,Horario,Local,Resultado,Visitante
27,Dom 22-02-2026,--:--,Cádiz CF,VS,R. Sociedad B
27,Dom 22-02-2026,--:--,AD Ceuta FC,VS,Granada CF
27,Dom 22-02-2026,--:--,RC Deportivo,VS,SD Eibar
27,Dom 22-02-2026,--:--,SD Huesca,VS,CD Mirandés
27,Dom 22-02-2026,--:--,CD Leganés,VS,Cultural y Deportiva Leonesa
27,Dom 22-02-2026,--:--,Real Sporting,VS,Real Valladolid CF
27,Dom 22-02-2026,--:--,UD Almería,VS,Córdoba CF
27,Dom 22-02-2026,--:--,FC Andorra,VS,Real Zaragoza
27,Dom 22-02-2026,--:--,Málaga CF,VS,Albacete BP
27,Dom 22-02-2026,--:--,R. Racing Club,VS,Burgos CF
27,Dom 22-02-2026,--:--,UD Las Palmas,VS,CD Castellón
